Station_Id,Station_Name,Station_Lat,Station_Lon,Station_Docks,Overall,Weekday,Weekend
405,"Gloucester Road Station, South Kensington",51.494185,-0.18267,15,59.10714286,63.85,47.25
408,"Paddington Green Police Station, Paddington",51.519943,-0.170704,40,17.10714286,19.8,10.375
409,"Strata, Elephant & Castle",51.493146,-0.099828,41,28.25,30.05,23.75
41,"Sun Street, Liverpool Street",51.520017,-0.083911,25,96.25,128.1,16.625
410,"Edgware Road Station, Marylebone",51.519968,-0.169774,64,37.5,41.75,26.875
411,"Walworth Road, Elephant & Castle",51.493372,-0.09968,33,43.78571429,45.8,38.75
412,"Cleaver Street, Kennington",51.488105,-0.110121,17,15.07142857,16.8,10.75
42,"Wenlock Road, Hoxton",51.530991,-0.093903,28,46.57142857,54.9,25.75
420,"Southwark Station 1, Southwark",51.504043,-0.105312,37,20.42857143,24.2,11
421,"Southwark Station 2, Southwark",51.504044,-0.104778,45,52.53571429,64.3,23.125
423,"Eaton Square (South), Belgravia",51.494561,-0.153933,31,19.25,20.45,16.25
424,"Ebury Bridge, Pimlico",51.490491,-0.149186,29,33.67857143,34.8,30.875
425,"Harrington Square 2, Camden Town",51.533379,-0.139159,38,30.82142857,35.2,19.875
426,"Vincent Street, Pimlico",51.493072,-0.129925,17,25.42857143,28.85,16.875
427,"Cheapside, Bank",51.51397,-0.09294,43,92.96428571,114.5,39.125
428,"Exhibition Road, Knightsbridge",51.499917,-0.174554,20,84.21428571,89.9,70
43,"Crawford Street, Marylebone",51.52026,-0.157183,18,28.64285714,34.05,15.125
430,"South Parade, Chelsea",51.48902,-0.17524,18,18.25,19.75,14.5
431,"Crinan Street, King's Cross",51.534474,-0.122203,20,19.14285714,22.55,10.625
432,"Exhibition Road Museums, South Kensington",51.496957,-0.173894,22,36.89285714,37.05,36.5
433,"Wren Street, Holborn",51.524564,-0.116279,33,52.5,62.1,28.5
435,"Kennington Station, Kennington",51.488852,-0.105593,23,19.07142857,20.35,15.875
436,"Red Lion Street, Holborn",51.51824,-0.11655,36,69.39285714,89.05,20.25
437,"Vauxhall Walk, Vauxhall",51.488124,-0.120903,27,18.71428571,20.75,13.625
439,"Killick Street, King's Cross",51.5338,-0.118677,22,12.14285714,13.3,9.25
44,"Bruton Street, Mayfair",51.510736,-0.144165,21,22.17857143,27,10.125
440,"Kennington Oval, Oval",51.483145,-0.113134,33,29.25,32.6,20.875
441,"Sail Street, Vauxhall",51.495656,-0.114605,24,19.35714286,21.8,13.25
442,"Walmer Road, Avondale",51.510101,-0.211358,24,13.75,15.35,9.75
443,"Philpot Street, Whitechapel",51.515256,-0.058641,30,26.75,27.6,24.625
444,"Bethnal Green Garden, Bethnal Green",51.52568,-0.055312,24,26.92857143,26.6,27.75
445,"Cheshire Street, Bethnal Green",51.52388,-0.065076,28,22.25,23.4,19.375
446,"York Hall, Bethnal Green",51.528936,-0.055894,27,37.10714286,34.1,44.625
447,"Jubilee Crescent, Cubitt Town",51.493381,-0.007542,54,8.25,7.9,9.125
448,"Fisherman's Walk West, Canary Wharf",51.50623,-0.02296,36,33.28571429,36.05,26.375
449,"Shadwell Station, Shadwell",51.511088,-0.057159,35,45,43.4,49
45,"Boston Place, Marylebone",51.522511,-0.162298,26,47.21428571,60.2,14.75
450,"Jubilee Street, Stepney",51.515975,-0.053177,28,28.35714286,29.8,24.75
451,"Hermitage Court, Wapping",51.504719,-0.063531,16,20.21428571,21.35,17.375
452,"St. Katharine's Way, Tower",51.505697,-0.070542,24,31.53571429,29.6,36.375
453,"Garnet Street, Shadwell",51.508447,-0.055167,24,28.03571429,28.3,27.375
454,"Napier Avenue, Millwall",51.487679,-0.021582,20,9.857142857,8.3,13.75
455,"East Ferry Road, Cubitt Town",51.49447,-0.014409,17,7.571428571,5.95,11.625
456,"Parkway, Camden Town",51.538071,-0.144664,33,25.92857143,26.4,24.75
457,"Castlehaven Road, Camden Town",51.542138,-0.145393,29,42.17857143,34.4,61.625
458,"Wapping Lane, Wapping",51.504749,-0.057544,28,33.85714286,34.65,31.875
459,"Gunmakers Lane, Old Ford",51.535179,-0.03338,17,29.71428571,25.75,39.625
46,"Nesham Street, Wapping",51.507131,-0.06691,16,72.71428571,81.75,50.125
460,"Burdett Road, Mile End",51.516196,-0.029138,33,21.64285714,22.5,19.5
461,"Aston Street, Stepney",51.516,-0.038775,26,14.5,15.25,12.625
462,"Bonny Street, Camden Town",51.541603,-0.138853,45,47.10714286,51.8,35.375
463,"Thurtle Road, Haggerston",51.534776,-0.071881,22,15.92857143,18.3,10
464,"St. Mary & St. Michael Church, Stepney",51.51417,-0.052099,25,9.678571429,10.85,6.75
465,"Pitfield Street North,Hoxton",51.53558,-0.08249,28,48.35714286,54.45,33.125
466,"Whiston Road, Haggerston",51.534464,-0.076341,21,23.32142857,23.9,21.875
467,"Southern Grove, Bow",51.523538,-0.030556,17,14.53571429,13.75,16.5
468,"Cantrell Road, Bow",51.521564,-0.022694,24,11.92857143,11.95,11.875
469,"Lindfield Street, Poplar",51.513757,-0.020467,44,15.60714286,17.6,10.625
47,"Warwick Avenue Station, Maida Vale",51.523344,-0.183846,19,37.28571429,34.3,44.75
470,"Mostyn Grove, Bow",51.530535,-0.025492,46,20.5,19.9,22
471,"Hewison Street, Old Ford",51.533283,-0.028155,19,17.21428571,16.7,18.5
472,"Malmesbury Road, Bow",51.529452,-0.027616,21,5.357142857,5.6,4.75
473,"Millharbour, Millwall",51.496137,-0.019355,19,3.571428571,3.55,3.625
474,"Castalia Square, Cubitt Town",51.498125,-0.011457,39,1.678571429,1.2,2.875
475,"Lightermans Road, Millwall",51.499041,-0.020157,57,13.92857143,13.05,16.125
476,"Stebondale Street, Cubitt Town",51.489096,-0.009205,29,3.857142857,2.95,6.125
477,"Spindrift Avenue, Millwall",51.49109,-0.018716,36,10.82142857,9.85,13.25
478,"Stepney Green Station, Stepney",51.521889,-0.04667,21,44.28571429,46.4,39
479,"Pott Street, Bethnal Green",51.527152,-0.058005,20,40.96428571,41.5,39.625
48,"Godliman Street, St. Paul's",51.512484,-0.099141,25,67.03571429,76.8,42.625
480,"Flamborough Street, Limehouse",51.512871,-0.038986,25,45.53571429,42.2,53.875
481,"Saunders Ness Road, Cubitt Town",51.487129,-0.009001,35,25.75,17.3,46.875
482,"Thornfield House, Poplar",51.509843,-0.02377,26,2.714285714,2.3,3.75
483,"Albert Gardens, Stepney",51.51328,-0.047784,33,27.71428571,28.55,25.625
484,"Bromley High Street, Bow",51.528828,-0.013258,24,7.5,6.9,9
485,"Old Ford Road, Bethnal Green",51.531127,-0.048017,24,30.57142857,28.3,36.25
486,"Granby Street, Shoreditch",51.525645,-0.069543,37,50.14285714,51.1,47.75
487,"Canton Street, Poplar",51.511811,-0.025626,23,11.57142857,11.65,11.375
488,"Reardon Street, Wapping",51.506946,-0.058681,22,30.07142857,31.9,25.5
489,"Christian Street, Whitechapel",51.513074,-0.064094,34,44.07142857,47.1,36.5
49,"Curzon Street, Mayfair",51.507069,-0.145904,16,19.71428571,23.5,10.25
490,"Pennington Street, Wapping",51.508622,-0.065006,45,14.57142857,17.65,6.875
491,"Queen Mary's, Mile End",51.522507,-0.041378,45,40.03571429,45.45,26.5
492,"The Green Bridge, Mile End",51.524677,-0.03562,63,55.64285714,51.75,65.375
494,"South Quay East, Canary Wharf",51.50196,-0.016251,36,3.035714286,2.8,3.625
495,"Bow Church Station, Bow",51.528169,-0.018703,39,26.17857143,24.75,29.75
496,"Devons Road, Bow",51.52512,-0.015578,39,15.92857143,15.15,17.875
497,"Merchant Street, Bow",51.526177,-0.027467,27,11.85714286,10.95,14.125
498,"Bow Road Station, Bow",51.527058,-0.025296,41,27.28571429,27.65,26.375
499,"Furze Green, Bow",51.519265,-0.021345,36,28,28.15,27.625
5,"Sedding Street, Sloane Square",51.49313,-0.156876,27,55.71428571,62.7,38.25
50,"East Road, Hoxton",51.528673,-0.087459,27,30.67857143,36.4,16.375
500,"Ansell House, Stepney",51.519806,-0.055731,41,35.89285714,35.9,35.875
501,"Cephas Street, Bethnal Green",51.522561,-0.054883,24,25.57142857,26.75,22.625
503,"Cleveland Way, Stepney",51.520893,-0.051394,36,38.67857143,39.45,36.75
504,"St. John's Park, Cubitt Town",51.496454,-0.009506,30,3.928571429,4.25,3.125
505,"Ackroyd Drive, Bow",51.520398,-0.026768,29,15.64285714,16.95,12.375
506,"Bell Lane, Liverpool Street",51.517475,-0.075855,23,32.32142857,38.4,17.125
507,"Clarkson Street, Bethnal Green",51.528692,-0.059091,31,13.5,14.35,11.375
508,"Fournier Street, Whitechapel",51.519362,-0.074431,18,46.42857143,44.7,50.75
509,"Fore Street, Guildhall",51.517842,-0.090075,19,32.71428571,44.25,3.875
51,"Finsbury Library, Finsbury",51.526717,-0.104298,29,30.28571429,37.45,12.375
510,"Westferry DLR, Limehouse",51.509303,-0.025996,41,34.60714286,31,43.625
511,"Sutton Street, Shadwell",51.511066,-0.053558,33,35.10714286,36.2,32.375
512,"Pritchard's Road, Bethnal Green",51.532091,-0.06142,30,41.82142857,43.75,37
513,"Watney Market, Stepney",51.514222,-0.055656,51,27.89285714,27.6,28.625
514,"Portman Square, Marylebone",51.516204,-0.155525,17,31.28571429,36.75,17.625
515,"Russell Gardens, Olympia",51.500088,-0.211316,24,12.78571429,13.25,11.625
516,"Chrisp Street Market, Poplar",51.5112,-0.014438,18,16.14285714,15.65,17.375
517,"Ford Road, Old Ford",51.532513,-0.033085,17,20.21428571,21.25,17.625
518,"Antill Road, Mile End",51.528224,-0.037471,30,21.25,22.1,19.125
519,"Teviot Street, Poplar",51.518811,-0.011662,33,4.892857143,4.5,5.875
52,"Roscoe Street, St. Luke's",51.522954,-0.094934,18,35,42.45,16.375
520,"Bancroft Road, Bethnal Green",51.526041,-0.047218,21,24.92857143,26.7,20.5
521,"Driffield Road, Old Ford",51.534137,-0.037366,19,24.89285714,19.95,37.25
522,"Clinton Road, Mile End",51.525941,-0.036017,36,21.67857143,22.3,20.125
523,"Langdon Park, Poplar",51.51549,-0.013475,24,5.892857143,5.25,7.5
524,"Lancaster Gate, Bayswater",51.511654,-0.179668,38,53.07142857,52.8,53.75
526,"Lancaster Drive, Blackwall",51.503143,-0.008428,27,6,4.6,9.5
527,"Hansard Mews, Holland Park",51.503802,-0.215808,20,19.42857143,18.7,21.25
528,"Clarges Street, Mayfair",51.507326,-0.145827,16,14.5,17.05,8.125
53,"Grafton Street, Mayfair",51.509992,-0.143495,18,17.5,21.9,6.5
530,"Newby Place, Poplar",51.508896,-0.012413,18,6.428571429,5.85,7.875
531,"Twig Folly Bridge, Mile End",51.530326,-0.042744,21,33.96428571,31.35,40.5
532,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,63,26.32142857,26.4,26.125
533,"Wellington Row, Bethnal Green",51.528222,-0.069743,33,28.64285714,26.5,34
534,"Goldsmith's Row, Haggerston",51.531864,-0.066035,27,39.5,35.55,49.375
535,"Gloucester Avenue, Camden Town",51.537349,-0.147154,24,30.82142857,30.15,32.5
536,"Queensbridge Road, Haggerston",51.53385,-0.06992,35,23.39285714,24.35,21
537,"Old Montague Street, Whitechapel",51.51793,-0.067937,18,29.85714286,33.3,21.25
538,"Naval Row, Blackwall",51.508981,-0.00699,21,7.607142857,8.15,6.25
539,"Hoxton Station, Hoxton",51.531091,-0.075901,22,32.82142857,35.4,26.375
54,"Golden Lane, Barbican",51.521747,-0.094475,27,41.5,50.6,18.75
540,"Albany Street, The Regent's Park",51.528302,-0.144466,27,27.64285714,28.25,26.125
541,"Green Park Station, Mayfair",51.506613,-0.142844,28,78.89285714,81.8,71.625
542,"Salmon Lane, Limehouse",51.514115,-0.033828,33,30.39285714,31.05,28.75
543,"Lansdowne Walk, Ladbroke Grove",51.509591,-0.204666,21,8.5,7.75,10.375
544,"Percival Street, Finsbury",51.526153,-0.102208,22,34.5,38.9,23.5
545,"Arlington Road, Camden Town",51.539957,-0.145246,24,24.39285714,25.05,22.75
546,"New Fetter Lane, Holborn",51.517428,-0.107987,21,45.89285714,59.2,12.625
547,"East India DLR, Blackwall",51.509474,-0.002275,51,15.5,15.2,16.25
548,"Westminster Bridge Road, Elephant & Castle",51.498386,-0.107913,26,9.321428571,11,5.125
549,"Gaywood  Street, Elephant & Castle",51.49605,-0.104193,45,16.67857143,18.55,12
55,"Finsbury Circus, Liverpool Street",51.517075,-0.086685,33,118.3571429,158.75,17.375
550,"Harford Street, Mile End",51.521564,-0.039264,23,20.35714286,22.95,13.875
551,"Montgomery Square, Canary Wharf",51.503447,-0.016233,39,19.28571429,21.45,13.875
552,"Watney Street, Shadwell",51.511542,-0.056667,27,48.92857143,52.75,39.375
553,"Regent's Row, Haggerston ",51.535678,-0.062546,24,96.71428571,80.9,136.25
554,"Aberfeldy Street, Poplar",51.513548,-0.005659,16,3.428571429,3.4,3.5
556,"Heron Quays DLR, Canary Wharf",51.502661,-0.021596,27,13.96428571,15.65,9.75
557,"King Edward Street, St Pauls",51.51601,-0.0985,20,25.5,31.9,9.5
558,"Page Street, Westminster",51.493978,-0.127554,24,42,52,17
559,"Abbotsbury Road, Holland Park",51.501391,-0.205991,24,8.642857143,7.3,12
56,"Paddington Street, Marylebone",51.520583,-0.154701,15,24.89285714,26.35,21.25
560,"Ladbroke Grove Central, Ladbroke Grove",51.511624,-0.205921,21,13.96428571,13.3,15.625
561,"Rectory Square, Stepney",51.518369,-0.043371,22,20,20.75,18.125
562,"Bury Place, Holborn",51.51746,-0.12335,21,30.64285714,37.1,14.5
563,"Preston's Road, Cubitt Town",51.499286,-0.009152,26,5.642857143,5.3,6.5
564,"Somerset House, Strand",51.509943,-0.117619,41,73.03571429,67.5,86.875
565,"Selby Street, Whitechapel",51.521905,-0.063386,17,11.46428571,12.85,8
566,"Westfield Ariel Way, White City",51.509158,-0.224103,42,7.928571429,9.25,4.625
568,"Bishop's Bridge Road West, Bayswater",51.51616,-0.18697,18,35.46428571,35.1,36.375
569,"Pitfield Street Central, Hoxton",51.53213,-0.08299,30,24.85714286,25.45,23.375
57,"Guilford Street, Bloomsbury",51.523346,-0.120202,32,47.92857143,58.25,22.125
570,"Upper Bank Street, Canary Wharf",51.503083,-0.017676,36,25.25,28.8,16.375
571,"Westfield Southern Terrace,Shepherd's Bush",51.506256,-0.218337,29,13.28571429,13.9,11.75
572,"Greenland Road, Camden Town",51.539099,-0.141728,36,37.07142857,31.9,50
573,"Limerston Street, West Chelsea",51.485587,-0.18119,18,56.64285714,66.1,33
574,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,45,84.35714286,98.45,49.125
576,"Alpha Grove, Millwall",51.497304,-0.022793,22,9.821428571,8.9,12.125
577,"Globe Town Market, Bethnal Green",51.528869,-0.047548,20,30.57142857,31.95,27.125
578,"Hollybush Gardens, Bethnal Green",51.527607,-0.057133,32,18.21428571,19.05,16.125
579,"Queen Street 2, Bank",51.511246,-0.093051,36,59.07142857,72.25,26.125
58,"New Inn Yard, Shoreditch",51.524526,-0.079248,20,51.28571429,55.3,41.25
580,"Doddington Grove, Kennington",51.486929,-0.102996,36,25.07142857,28.1,17.5
581,"New Cavendish Street, Marylebone",51.519167,-0.147983,18,39.75,47.95,19.25
583,"Abingdon Green, Westminster",51.497622,-0.125978,20,50.10714286,51.55,46.5
584,"Ilchester Gardens, Bayswater",51.51244,-0.19096,21,35.25,36.65,31.75
586,"Mudchute DLR, Cubitt Town",51.490645,-0.014582,31,7.785714286,7.2,9.25
587,"Monument Street, Monument",51.50964,-0.08497,22,45.32142857,51.65,29.5
588,"Hoxton Street, Hoxton",51.52959,-0.0801,27,19.10714286,19.25,18.75
589,"Drayton Gardens, West Chelsea",51.487196,-0.179369,18,40.92857143,43.25,35.125
590,"Greenberry Street, St.John's Wood",51.53256,-0.16862,26,11.35714286,12.25,9.125
591,"Westfield Library Corner, Shepherd's Bush",51.506093,-0.224223,27,21,21.65,19.375
592,"Bishop's Bridge Road East, Bayswater",51.5171,-0.18377,20,22.46428571,27,11.125
593,"Northdown Street, King's Cross",51.531066,-0.11934,21,32.82142857,39.95,15
594,"Kingsway Southbound, Strand",51.513875,-0.117774,33,35.60714286,42.6,18.125
595,"Hammersmith Road, Hammersmith",51.493267,-0.21985,22,24.57142857,26.55,19.625
596,"Parson's Green, Parson's Green",51.472817,-0.199783,21,32.25,31.75,33.5
597,"Fulham Park Road, Fulham",51.473471,-0.20782,27,21.25,20.65,22.75
598,"Southerton Road, Hammersmith",51.494499,-0.228188,35,15.28571429,16.65,11.875
599,"Manbre Road, Hammersmith",51.485743,-0.223616,28,14.46428571,14.5,14.375
6,"Broadcasting House, Marylebone",51.518117,-0.144228,18,39,45.85,21.875
60,"Lisson Grove, St. John's Wood",51.526448,-0.17219,18,14.89285714,14.6,15.625
600,"South Lambeth Road, Vauxhall",51.481747,-0.124642,21,18.92857143,19.4,17.75
601,"BBC White City, White City",51.514767,-0.225787,36,16.5,19.45,9.125
602,"Union Grove, Wandsworth Road",51.472993,-0.133972,45,17.67857143,19.45,13.25
603,"Caldwell Street, Stockwell",51.477839,-0.116493,44,29.78571429,33.1,21.5
604,"St Martins Close, Camden Town",51.538792,-0.138535,18,15.07142857,16.25,12.125
605,"Seymour Place, Marylebone",51.520331,-0.163667,29,33.21428571,38.75,19.375
606,"Addison Road, Holland Park",51.504199,-0.210941,26,11.28571429,13.25,6.375
607,"Putney Bridge Station, Fulham",51.468814,-0.210279,21,25.92857143,25.15,27.875
608,"Colet Gardens, Hammersmith",51.491093,-0.216493,30,3.964285714,4.3,3.125
609,"Sugden Road, Clapham",51.465123,-0.157788,19,14.07142857,15.25,11.125
61,"Great Dover Street, The Borough",51.497382,-0.089446,33,36.60714286,41.45,24.5
610,"Danvers Street, West Chelsea",51.482567,-0.172078,21,29.17857143,30.2,26.625
611,"Princedale Road, Holland Park",51.506465,-0.208486,20,15.53571429,15.25,16.25
612,"Wandsworth Rd, Isley Court, Wandsworth Road",51.469259,-0.141812,30,24.32142857,24.75,23.25
613,"Woodstock Grove, Shepherd's Bush",51.504038,-0.2174,24,38.67857143,42.7,28.625
614,"Bradmead, Battersea Park",51.478172,-0.14469,40,13,15.6,6.5
615,"Finlay Street, Fulham",51.476885,-0.215895,24,21.28571429,20.9,22.25
616,"Aintree Street, Fulham",51.481021,-0.209973,24,23.10714286,25.05,18.25
617,"Elysium Place, Fulham",51.471079,-0.207842,21,12.71428571,13.95,9.625
618,"Eel Brook Common, Walham Green",51.476259,-0.193254,24,20.64285714,20.85,20.125
619,"Irene Road, Parsons Green",51.473763,-0.19701,43,17.46428571,18.25,15.5
62,"Cotton Garden Estate, Kennington",51.490757,-0.106323,24,13.96428571,15,11.375
620,"Surrey Lane, Battersea",51.47518,-0.16716,28,27.10714286,28.25,24.25
621,"Wandsworth Town Station, Wandsworth",51.460864,-0.187427,33,27.46428571,27.05,28.5
622,"Lansdowne Road, Ladbroke Grove",51.507481,-0.205535,29,32.35714286,34.35,27.375
623,"Nantes Close, Wandsworth",51.46193,-0.180791,22,8.357142857,7.6,10.25
624,"Courland Grove, Wandsworth Road",51.472918,-0.132102,40,18.96428571,20.65,14.75
625,"Queen's Circus, Battersea Park",51.477619,-0.149551,28,49.32142857,43.6,63.625
626,"Normand Park, West Kensington",51.484386,-0.204815,24,33.89285714,35.15,30.75
627,"Holden Street, Battersea",51.46879,-0.15823,20,8.214285714,8.8,6.75
628,"William Morris Way, Sands End",51.468819,-0.184318,26,21.46428571,23.45,16.5
629,"Morie Street, Wandsworth",51.459953,-0.190184,28,4.678571429,4.9,4.125
63,"Murray Grove, Hoxton",51.53089,-0.089782,27,21.53571429,24.45,14.25
630,"Clarence Walk, Stockwell",51.470732,-0.126994,28,12.39285714,13.45,9.75
631,"Battersea Park Road, Nine Elms",51.479501,-0.14177,27,23.10714286,24.6,19.375
632,"Sheepcote Lane, Battersea",51.470538,-0.163041,27,18.82142857,20.35,15
633,"Vereker Road, West Kensington",51.489591,-0.209378,32,26.17857143,27.6,22.625
634,"Brook Green South, Brook Green",51.494347,-0.215804,33,25.35714286,31.6,9.75
635,"Greyhound Road, Hammersmith",51.486062,-0.214428,37,24.25,25.05,22.25
636,"South Park, Sands End",51.467064,-0.193502,27,22.35714286,26.6,11.75
637,"Spencer Park, Wandsworth Common",51.45787,-0.174691,25,7,6.45,8.375
638,"Falcon Road, Clapham Junction",51.466633,-0.169821,28,29.57142857,34.05,18.375
639,"Coomer Place, West Kensington",51.48357,-0.202038,27,25.64285714,27,22.25
64,"William IV Street, Strand",51.509462,-0.124749,26,69.60714286,81.35,40.25
640,"Silverthorne Road, Battersea",51.472865,-0.148059,28,22.85714286,25.4,16.5
641,"Archbishop's Park, Waterloo",51.498241,-0.117495,23,18.96428571,19.55,17.5
642,"Fawcett Close, Battersea",51.469161,-0.174485,36,9.357142857,9.35,9.375
643,"All Saints' Road, Portobello",51.519042,-0.204764,22,12.64285714,11.75,14.875
644,"Rainville Road, Hammersmith",51.483732,-0.223852,33,24.46428571,26.15,20.25
645,"Great Suffolk Street, The Borough",51.501732,-0.100292,21,32.35714286,36.2,22.75
646,"Buckingham Gate, Westminster",51.498865,-0.137424,16,36.46428571,36.05,37.5
647,"Richmond Way, Shepherd's Bush",51.500353,-0.217515,27,23.14285714,24.6,19.5
648,"Peterborough Road, Sands End",51.46904,-0.196274,30,10.82142857,11.15,10
649,"World's End Place, West Chelsea",51.481805,-0.180274,22,23.96428571,23.35,25.5
65,"Gower Place, Euston",51.525227,-0.135188,17,35.96428571,44.1,15.625
650,"St. Mark's Road, North Kensington",51.51687,-0.213872,23,24.89285714,25.85,22.5
651,"Thorndike Close, West Chelsea",51.480898,-0.183853,25,23.07142857,25.6,16.75
652,"Evesham Street, Avondale",51.511486,-0.21819,29,7.142857143,7.6,6
653,"Simpson Street, Clapham Junction",51.470847,-0.170703,25,27.21428571,28.95,22.875
654,"Ashmole Estate, Oval",51.482678,-0.117661,34,19.85714286,21.7,15.25
655,"Crabtree Lane, Fulham",51.482944,-0.219346,27,17.07142857,17.6,15.75
656,"Broomhouse Lane, Parsons Green",51.468418,-0.199135,29,9.75,10.35,8.25
657,"Blythe Road West, Shepherd's Bush",51.49968,-0.221791,21,15.42857143,16.25,13.375
658,"Ethelburga Estate, Battersea Park",51.477292,-0.164786,30,46.92857143,45.3,51
659,"Grant Road West, Clapham Junction",51.46437,-0.174619,57,4,4.2,3.5
66,"Holborn Circus, Holborn",51.51795,-0.108657,40,85.25,106.3,32.625
660,"West Kensington Station, West Kensington",51.49087,-0.206029,22,19.71428571,20.25,18.375
661,"All Saints Church, Portobello",51.51632,-0.202608,37,42.53571429,40.9,46.625
662,"Phene Street, Chelsea",51.484984,-0.167919,24,30.35714286,30.45,30.125
663,"Clarendon Road, Avondale",51.51323,-0.211593,24,14.35714286,14.9,13
664,"Austin Road, Battersea Park",51.474376,-0.155442,24,27.25,28.15,25
665,"Smugglers Way, Wandsworth",51.461083,-0.191722,28,15.5,15,16.75
666,"Olympia Way, Olympia",51.4961,-0.208158,38,38.03571429,42.8,26.125
667,"Shepherd's Bush Road North, Shepherd's Bush",51.501594,-0.222293,34,18,18.2,17.5
668,"Ravenscourt Park Station, Hammersmith",51.494223,-0.236769,26,20.21428571,19.6,21.75
669,"Teversham Lane, Stockwell",51.476149,-0.123258,39,7.892857143,8.65,6
67,"Hatton Garden, Holborn",51.518825,-0.108028,28,52,67.2,14
670,"Ashley Crescent, Battersea",51.467185,-0.152248,28,22.78571429,25.2,16.75
671,"Parsons Green Station, Parsons Green",51.475089,-0.201968,56,46.46428571,53.25,29.5
672,"Grant Road Central, Clapham Junction",51.464688,-0.173656,28,2.178571429,2.65,1
673,"Hibbert Street, Battersea",51.46517,-0.180389,36,15.82142857,15.35,17
674,"Carnegie Street, King's Cross",51.535467,-0.116191,40,22.57142857,24.1,18.75
675,"Usk Road, Clapham Junction",51.463489,-0.182126,30,15.82142857,15.95,15.5
676,"Hartington Road, Stockwell",51.47787,-0.126874,35,24.53571429,27.1,18.125
677,"Heath Road, Battersea",51.468669,-0.146544,27,10.57142857,11.4,8.5
678,"Esmond Street, Putney",51.462312,-0.211468,30,6.75,7.4,5.125
679,"Orbel Street, Battersea",51.474535,-0.17021,26,18.14285714,21.25,10.375
68,"Theobald's Road, Holborn",51.520596,-0.116688,26,49.35714286,59.3,24.5
680,"Westbridge Road, Battersea",51.477684,-0.170329,28,48.82142857,56.1,30.625
681,"Bishop's Avenue, Fulham",51.473036,-0.214749,46,22.39285714,20.9,26.125
682,"Crisp Road, Hammersmith",51.488108,-0.226606,46,33.42857143,29.8,42.5
683,"Dorothy Road, Clapham Junction",51.465064,-0.16375,28,18.07142857,18.25,17.625
684,"Neville Gill Close, Wandsworth",51.454752,-0.195197,32,14.25,13.5,16.125
685,"Osiers Road, Wandsworth",51.46067,-0.198735,30,22.67857143,25.55,15.5
686,"Beryl Road, Hammersmith",51.488144,-0.222456,26,17.17857143,18.5,13.875
687,"Maclise Road, Olympia",51.497608,-0.211455,26,10.10714286,10.35,9.5
688,"Northfields, Wandsworth",51.460951,-0.200667,28,9.821428571,10,9.375
689,"Spanish Road, Clapham Junction",51.459225,-0.180884,30,5,5.45,3.875
69,"Euston Road, Euston",51.526236,-0.134407,24,31.21428571,37.8,14.75
690,"Stanley Grove, Battersea",51.470475,-0.15213,24,9.785714286,10.65,7.625
691,"Erin Close, Walham Green",51.479463,-0.195777,24,33.39285714,34.7,30.125
692,"Cadogan Close, Victoria Park",51.542118,-0.028941,22,25.07142857,21.4,34.25
693,"Felsham Road, Putney",51.464786,-0.215618,18,12.25,9.85,18.25
694,"Putney Rail Station, Putney",51.460717,-0.216526,20,11.60714286,11.75,11.25
695,"Islington Green, Angel",51.536384,-0.102757,21,72.67857143,70.55,78
696,"Charing Cross Hospital, Hammersmith",51.487285,-0.217995,21,26.89285714,30.8,17.125
697,"Charlotte Terrace, Angel",51.536392,-0.112721,25,24.67857143,27.15,18.5
698,"Shoreditch Court, Haggerston",51.539083,-0.070329,35,25.46428571,26.9,21.875
699,"Belford House, Haggerston",51.536654,-0.07023,39,19.67857143,20.7,17.125
7,"Charlbert Street, St. John's Wood",51.5343,-0.168074,16,19.96428571,21.25,16.75
70,"Calshot Street, King's Cross",51.53136,-0.117069,24,18,20.6,11.5
700,"Battersea Church Road, Battersea",51.476964,-0.174347,25,26.10714286,28,21.375
701,"Vicarage Crescent, Battersea",51.472876,-0.176267,30,33.17857143,34.5,29.875
702,"Durant Street, Bethnal Green",51.528681,-0.06555,24,33.92857143,35.1,31
703,"St. Bride Street, Holborn",51.515059,-0.105344,25,54.89285714,69.6,18.125
704,"Mexfield Road, East Putney",51.45682,-0.202802,18,7.357142857,7,8.25
705,"Upper Richmond Road, Putney",51.459715,-0.212145,25,9.428571429,7.35,14.625
706,"Snowsfields, London Bridge",51.502153,-0.083632,31,33.85714286,40.15,18.125
707,"Barons Court Station, West Kensington",51.490217,-0.215087,32,37.07142857,41.35,26.375
708,"Disraeli Road, Putney",51.46161,-0.216145,33,20.28571429,22.25,15.375
709,"Montserrat Road, Putney",51.463211,-0.21555,23,9.392857143,8.65,11.25
71,"Newgate Street, St. Paul's",51.515418,-0.09885,34,85.25,108,28.375
710,"Albert Bridge Road, Battersea Park",51.474392,-0.163347,20,32.07142857,29.8,37.75
711,"Everington Street, Fulham",51.483356,-0.216305,31,20.64285714,22.8,15.25
712,"Mile End Stadium, Mile End",51.518541,-0.034903,22,24.07142857,22.8,27.25
713,"Hawley Crescent, Camden Town",51.541007,-0.14326,22,14.10714286,13.35,16
714,"Stewart's Road, Wandsworth Road",51.473116,-0.137235,28,7.035714286,7.85,5
715,"Aylward Street, Stepney",51.51563,-0.049067,22,17.17857143,17.6,16.125
